"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name","gene_type","direction"
3552.3517510219,-1.18051054095323,0.249395618191133,-4.73348549391317,2.20696743297586e-06,1.91032751375268e-05,"ENSG00000060718.22","COL11A1","protein_coding","Down_in_MUT"
204.97518945737,-1.18607296336181,0.197688372449881,-5.9997102948607,1.97669878043352e-09,3.91787107159183e-08,"ENSG00000064195.7","DLX3","protein_coding","Down_in_MUT"
3342.63061734129,-1.47181746763908,0.256942258098428,-5.72820321005845,1.01499938194965e-08,1.66490197128755e-07,"ENSG00000065618.21","COL17A1","protein_coding","Down_in_MUT"
1942.94407244608,1.4805136304541,0.122810531551191,12.0552660407384,1.81944060999124e-33,1.70551152003032e-30,"ENSG00000065833.9","ME1","protein_coding","Up_in_MUT"
3493.29543882761,-1.16121302252484,0.299927406326742,-3.87164693199064,0.000108102461678302,0.000557858412588918,"ENSG00000066405.13","CLDN18","protein_coding","Down_in_MUT"
181.931793273218,-1.15163716034863,0.165144845475572,-6.97349745934991,3.09157022765922e-12,1.24565657048959e-10,"ENSG00000067840.12","PDZD4","protein_coding","Down_in_MUT"
136.386904795867,1.83298724091247,0.281551307171949,6.51031337529195,7.49941876349657e-11,2.17088079392733e-09,"ENSG00000069482.7","GAL","protein_coding","Up_in_MUT"
289.109113129466,1.39130308047766,0.219107284195238,6.34987141385002,2.15494977214099e-10,5.44650310768481e-09,"ENSG00000069764.10","PLA2G10","protein_coding","Up_in_MUT"
4506.80975972581,1.08440793604504,0.144445535787894,7.50738283554435,6.0321129838135e-14,3.80692025558653e-12,"ENSG00000070087.14","PFN2","protein_coding","Up_in_MUT"
1501.89945552596,-1.50006572757364,0.224462100783863,-6.68293543691846,2.34202776002015e-11,7.67039354690299e-10,"ENSG00000070182.21","SPTB","protein_coding","Down_in_MUT"
65.2050890286228,1.40427321227969,0.404849502619473,3.46863020256591,0.000523118971140528,0.00214794186153308,"ENSG00000072041.17","SLC6A15","protein_coding","Up_in_MUT"
9583.19134936086,1.06705136984429,0.11596648964616,9.20137682101192,3.53392255987855e-20,6.29215898915582e-18,"ENSG00000072210.19","ALDH3A2","protein_coding","Up_in_MUT"
843.993974736886,1.61431048635805,0.147005393879325,10.9813010513289,4.701039155744e-28,2.23622117810025e-25,"ENSG00000073150.14","PANX2","protein_coding","Up_in_MUT"
743.749667909782,-1.21888996368334,0.236649894104212,-5.15060430640458,2.59648478574603e-07,2.95228564418522e-06,"ENSG00000073282.14","TP63","protein_coding","Down_in_MUT"
607.383717331598,1.97345675316052,0.27793498445036,7.10042586780932,1.24373035301298e-12,5.6465712365921e-11,"ENSG00000074211.14","PPP2R2C","protein_coding","Up_in_MUT"
2874.13951113605,1.07525896692743,0.230301331967072,4.668922049835,3.02784226535289e-06,2.52618745651994e-05,"ENSG00000074410.14","CA12","protein_coding","Up_in_MUT"
580.788303343299,-1.18671818333621,0.169281667505609,-7.01031718804925,2.37778443932402e-12,9.83965916879501e-11,"ENSG00000074706.13","IPCEF1","protein_coding","Down_in_MUT"
231.356348616114,1.19002442564202,0.195194649551775,6.09660371518723,1.0834566417762e-09,2.3035921701167e-08,"ENSG00000075340.23","ADD2","protein_coding","Up_in_MUT"
111.656275811169,-1.09877206823867,0.160870552094646,-6.83016284790407,8.48182939819887e-12,3.09911198886869e-10,"ENSG00000076344.16","RGS11","protein_coding","Down_in_MUT"
342.052175204359,-1.50910778520415,0.261019514773544,-5.78158988040963,7.39979277503535e-09,1.25982262571128e-07,"ENSG00000077327.16","SPAG6","protein_coding","Down_in_MUT"
1887.4845047287,1.50139968783356,0.156556707534679,9.59013325890865,8.79713182893445e-22,1.98846374836858e-19,"ENSG00000078018.20","MAP2","protein_coding","Up_in_MUT"
422.521684936288,-2.75220381886934,0.305038872374155,-9.02246916089286,1.83896779560163e-19,2.9751138382548e-17,"ENSG00000078725.13","BRINP1","protein_coding","Down_in_MUT"
529.865429417442,-1.61613552739735,0.365652558523719,-4.41986659117693,9.87618517553142e-06,7.04958337579758e-05,"ENSG00000078898.7","BPIFB2","protein_coding","Down_in_MUT"
131.976378952404,1.42347822039424,0.297903606729607,4.77831818157966,1.76767502942629e-06,1.57808321744665e-05,"ENSG00000079393.20","DUSP13","protein_coding","Up_in_MUT"
102.703888585221,-1.28966286140314,0.244457124767678,-5.27561985615588,1.32308102670184e-07,1.62184290007748e-06,"ENSG00000079841.18","RIMS1","protein_coding","Down_in_MUT"
1040.91987226216,-1.21765842130972,0.229022876617981,-5.31675454998683,1.05634408713339e-07,1.33492237910501e-06,"ENSG00000080293.10","SCTR","protein_coding","Down_in_MUT"
