"gene_id","gene_name","unadj_log2FC","unadj_padj","adj_log2FC","adj_padj","unadj_sig","adj_sig"
"ENSG00000000003.15","TSPAN6",-0.0771899410354403,0.492274229721893,-0.047869816118548,0.766266033593728,FALSE,FALSE
"ENSG00000000005.6","TNMD",-3.06344399809959,1.41805758249852e-11,-2.11784130294669,NA,TRUE,FALSE
"ENSG00000000419.13","DPM1",0.0912501321156657,0.259710050165253,0.118489404322124,0.231923905724967,FALSE,FALSE
"ENSG00000000457.14","SCYL3",0.175699429988424,0.00439035522954643,0.222259144921125,0.00473526679426492,FALSE,FALSE
"ENSG00000000460.17","C1orf112",0.146836932093153,0.14671866563847,0.190316909454612,0.129324263891546,FALSE,FALSE
"ENSG00000000938.13","FGR",-0.539502957886711,1.75715239832041e-05,-0.434713601997743,0.00603457383751634,FALSE,FALSE
"ENSG00000000971.16","CFH",-0.11242296397987,0.509443960492953,-0.0572576435628237,0.805478650429925,FALSE,FALSE
"ENSG00000001036.14","FUCA2",0.402905350469727,4.64820167411159e-07,0.360197529280828,0.000402214643075059,FALSE,FALSE
"ENSG00000001084.13","GCLC",1.66951809235092,1.07815862980112e-18,1.81624904835302,4.94182390738044e-17,TRUE,TRUE
"ENSG00000001167.14","NFYA",-0.126518678411115,0.112750173918952,-0.107375959138788,0.291834230481183,FALSE,FALSE
"ENSG00000001460.18","STPG1",-0.0735447210019895,0.414057982655546,-0.0971895694971469,0.403917043552316,FALSE,FALSE
"ENSG00000001461.17","NIPAL3",-0.150041087712756,0.109084372660524,-0.0650790957142918,0.616926320450739,FALSE,FALSE
"ENSG00000001497.18","LAS1L",0.0399443235385542,0.534959974347446,0.0709955891291432,0.365558502726198,FALSE,FALSE
"ENSG00000001561.7","ENPP4",-0.0392502090408086,0.749758488863062,-0.00181651823375911,0.992019243811078,FALSE,FALSE
"ENSG00000001617.12","SEMA3F",0.323486562857889,0.00991887080050544,0.187503317948415,0.262728801086643,FALSE,FALSE
"ENSG00000001626.16","CFTR",-0.528433222140738,0.0376135209273742,-0.84946349487451,0.00563111434774364,FALSE,FALSE
"ENSG00000001629.10","ANKIB1",-0.045760570928479,0.602471195691191,-0.0494761407091066,0.651276412274858,FALSE,FALSE
"ENSG00000001630.17","CYP51A1",0.002622537726871,0.987735338733108,0.141138480623016,0.4340724201247,FALSE,FALSE
"ENSG00000001631.16","KRIT1",0.140003264246106,0.0311193818236726,0.143813124387135,0.0901809692036006,FALSE,FALSE
"ENSG00000002016.18","RAD52",0.12411692418576,0.173340442131126,0.0617329006855396,0.627157486120661,FALSE,FALSE
"ENSG00000002079.14","MYH16",0.122461476894207,0.641547595364714,0.147613007519508,0.653913177432965,FALSE,FALSE
"ENSG00000002330.14","BAD",0.00246746694242732,0.982991828707596,0.012884252845618,0.92822772782536,FALSE,FALSE
"ENSG00000002549.12","LAP3",-0.118647374805612,0.170778674957389,-0.112926213704201,0.307550000374307,FALSE,FALSE
"ENSG00000002586.20","CD99",0.212178863614325,0.0270463961753507,0.125643421659697,0.331310968809827,FALSE,FALSE
"ENSG00000002587.10","HS3ST1",-0.954230746227968,3.34930013520969e-10,-0.767523610148649,9.417043347395e-05,FALSE,FALSE
"ENSG00000002726.21","AOC1",0.890137901068895,0.00211359998492376,0.794152537187717,0.0337528480889913,FALSE,FALSE
"ENSG00000002745.13","WNT16",1.1211028304213,1.48786599120128e-05,2.07113563237181,NA,TRUE,FALSE
"ENSG00000002746.15","HECW1",0.377159157966576,0.0389849795526373,0.588782461370287,0.00602696583245799,FALSE,FALSE
"ENSG00000002822.15","MAD1L1",-0.486335870738728,8.35916303783935e-05,-0.480480114092694,0.00282202605753147,FALSE,FALSE
"ENSG00000002834.18","LASP1",0.178149441750418,0.0219015932423633,0.207833587473935,0.0397730833600838,FALSE,FALSE
"ENSG00000002919.15","SNX11",-0.0727219181580002,0.296996847002352,-0.0579804170948219,0.510079570184289,FALSE,FALSE
"ENSG00000002933.9","TMEM176A",0.567866056886754,0.000234503338833944,0.564110847757346,0.00420135659590316,FALSE,FALSE
"ENSG00000003056.8","M6PR",0.010066230266368,0.922125991592666,-0.0303827591855927,0.813886690648558,FALSE,FALSE
"ENSG00000003096.14","KLHL13",-0.387929576582287,0.0682679569957644,-0.514221488808284,0.0594359869993624,FALSE,FALSE
"ENSG00000003137.8","CYP26B1",-0.0284287349529867,0.890243097303098,-0.132291802688606,0.591295335696095,FALSE,FALSE
"ENSG00000003147.19","ICA1",0.411018993749671,9.38535700194294e-06,0.32203377091317,0.00601506756255457,FALSE,FALSE
"ENSG00000003249.15","DBNDD1",0.440771315293371,8.38589864019047e-05,0.540195874117758,0.000114097670028688,FALSE,FALSE
"ENSG00000003393.15","ALS2",0.118400953093215,0.0472158218257928,0.110804102587532,0.10731372456098,FALSE,FALSE
"ENSG00000003400.15","CASP10",-0.446243275507947,6.92863712728287e-08,-0.372615866311831,0.000187404227406965,FALSE,FALSE
"ENSG00000003402.20","CFLAR",-0.394682536349458,4.68855848471833e-07,-0.410859098957068,3.83751835230641e-05,FALSE,FALSE
"ENSG00000003436.16","TFPI",-0.0704302795515954,0.745726306938279,-0.218522242065934,0.37296152840799,FALSE,FALSE
"ENSG00000003509.16","NDUFAF7",0.123775150100379,0.0391410830023035,0.0622042624841558,0.459270043280428,FALSE,FALSE
"ENSG00000003756.17","RBM5",-0.159232626321589,0.0386144516944745,-0.222987063952299,0.0169034457401663,FALSE,FALSE
"ENSG00000003987.14","MTMR7",1.26380546415184,7.02219158963085e-08,0.825284901689369,0.0107883398442093,TRUE,FALSE
"ENSG00000003989.18","SLC7A2",1.77691602970424,5.07529856520124e-14,1.63544448075875,1.02738678717877e-08,TRUE,TRUE
"ENSG00000004059.11","ARF5",0.0330993272826629,0.730298012311298,0.068537360930276,0.565674831013486,FALSE,FALSE
"ENSG00000004139.14","SARM1",-0.391425323409963,3.70407602340421e-05,-0.385944662122997,0.00144888290188382,FALSE,FALSE
"ENSG00000004142.12","POLDIP2",0.199703754163894,0.000810750620789793,0.224776736972425,0.00279224384806213,FALSE,FALSE
"ENSG00000004399.13","PLXND1",-0.474544017009969,8.63967060383129e-06,-0.331179646366128,0.0150396804032573,FALSE,FALSE
"ENSG00000004455.17","AK2",0.00769459522190122,0.935690322962942,0.0940647185911443,0.386980212014659,FALSE,FALSE
"ENSG00000004468.13","CD38",0.472219003495585,0.00612136718541013,0.509100397055732,0.0170997826775574,FALSE,FALSE
"ENSG00000004478.8","FKBP4",0.532548431812092,1.34456846421986e-06,0.429429538680538,0.0016683157304,FALSE,FALSE
"ENSG00000004487.17","KDM1A",0.126997542422854,0.0685522384283934,0.0984959414693328,0.271871736905306,FALSE,FALSE
"ENSG00000004534.15","RBM6",-0.0882381827224463,0.347475335737642,-0.0962118934291524,0.417779387085727,FALSE,FALSE
"ENSG00000004660.15","CAMKK1",0.24507076429944,0.0233873598686167,0.235059365814198,0.0945263808577063,FALSE,FALSE
"ENSG00000004700.16","RECQL",-0.0087919649761611,0.947687731359959,-0.11530558203725,0.425085542165268,FALSE,FALSE
"ENSG00000004766.17","VPS50",0.110476442447184,0.104494761389902,0.132673092444572,0.0975900271180254,FALSE,FALSE
"ENSG00000004776.13","HSPB6",-0.685894197430775,0.000231630931625169,-0.504804891737202,0.0383719344155965,FALSE,FALSE
"ENSG00000004777.18","ARHGAP33",-0.0237889386736433,0.89759352684008,-0.0878899877554219,0.690898286703059,FALSE,FALSE
"ENSG00000004779.10","NDUFAB1",0.314295661163759,1.92261366417315e-05,0.374151791953863,4.35777465702201e-05,FALSE,FALSE
"ENSG00000004799.8","PDK4",0.217598403370371,0.286440453286077,0.0237726051535908,0.940334983261624,FALSE,FALSE
"ENSG00000004809.14","SLC22A16",-0.7167066620193,0.00119388056047667,-0.830232494385804,0.00228854814034622,FALSE,FALSE
"ENSG00000004838.14","ZMYND10",-1.4745998324042,4.15268995771936e-11,-1.60103891927737,1.10105224395784e-08,TRUE,TRUE
"ENSG00000004846.16","ABCB5",-0.596430597240986,0.024716082394794,-0.874241877940034,0.0103866001220417,FALSE,FALSE
"ENSG00000004848.8","ARX",-1.7057825385695,1.40400666160969e-09,-0.878155209334308,0.0220936190487888,TRUE,FALSE
"ENSG00000004864.14","SLC25A13",0.351758984127158,2.38278525748014e-05,0.378550340323482,0.000277596641796598,FALSE,FALSE
"ENSG00000004866.22","ST7",0.392996847673339,1.2697513389618e-07,0.457826359402749,2.21778002360628e-06,FALSE,FALSE
"ENSG00000004897.12","CDC27",0.053634148108955,0.411215293097434,0.0157162373724486,0.867906187672068,FALSE,FALSE
"ENSG00000004939.15","SLC4A1",-0.118139595952906,0.667329243668124,-0.218129100816476,0.514769512485945,FALSE,FALSE
"ENSG00000004948.16","CALCR",-0.363915707863866,0.161533886050174,-0.129904347422514,0.755546493453391,FALSE,FALSE
"ENSG00000004961.15","HCCS",0.0714017344491554,0.335232274142372,0.110043435796827,0.234990370193385,FALSE,FALSE
"ENSG00000004975.12","DVL2",0.294458702981304,3.47041167867548e-06,0.284148493860346,0.000209441212765613,FALSE,FALSE
"ENSG00000005001.10","PRSS22",0.029660382698124,0.880239074128292,0.0698132259718985,0.780497671848578,FALSE,FALSE
"ENSG00000005007.13","UPF1",-0.00602050305370291,0.946059301794175,-0.0207507067851964,0.856075316655801,FALSE,FALSE
"ENSG00000005020.13","SKAP2",-0.0354124742405197,0.769326927430892,0.0241865543865917,0.877167133347134,FALSE,FALSE
"ENSG00000005022.6","SLC25A5",0.148347612790538,0.0986546591823907,0.185197398682908,0.0967426026213307,FALSE,FALSE
"ENSG00000005059.16","MCUB",-0.493466298234628,4.89966525994862e-06,-0.584991829546998,1.17505505114112e-05,FALSE,FALSE
"ENSG00000005073.6","HOXA11",0.489258504405464,0.298540289295982,1.61189957137278,0.0026869338917952,FALSE,TRUE
"ENSG00000005075.15","POLR2J",0.435045378006863,2.91613946575057e-07,0.448167277096156,2.42278145045096e-05,FALSE,FALSE
"ENSG00000005100.13","DHX33",0.204049524012014,0.00369726396538927,0.188293231224677,0.0275264917513516,FALSE,FALSE
"ENSG00000005102.14","MEOX1",-0.88581788506563,9.3887271360417e-07,-0.607061137556914,0.00552647679085525,FALSE,FALSE
"ENSG00000005108.16","THSD7A",0.308039791974763,0.0929362219197269,0.270248846755607,0.225679984877185,FALSE,FALSE
"ENSG00000005156.12","LIG3",0.0520224291596089,0.538047896294805,0.0486736102408015,0.647903462918059,FALSE,FALSE
"ENSG00000005175.10","RPAP3",0.120678957530631,0.0508940321207081,0.103059191145528,0.173816873634389,FALSE,FALSE
"ENSG00000005187.12","ACSM3",0.0283853529806504,0.887812280070871,0.0980288152348474,0.686934802807528,FALSE,FALSE
"ENSG00000005189.20","REXO5",0.314374533979975,0.00167725825760952,0.33913042777124,0.00510412149883216,FALSE,FALSE
"ENSG00000005194.15","CIAPIN1",0.207664400917897,0.000773866671070099,0.228737344785859,0.00370089152555077,FALSE,FALSE
"ENSG00000005206.17","SPPL2B",0.0576249656177583,0.624127726733543,0.0586346535479867,0.688548528786757,FALSE,FALSE
"ENSG00000005238.20","FAM214B",-0.242381329848773,0.00155680898981952,-0.24394286233537,0.0115814962498211,FALSE,FALSE
"ENSG00000005243.10","COPZ2",-0.534300629130893,1.97872515608053e-05,-0.493833606808875,0.00138871305518562,FALSE,FALSE
"ENSG00000005249.13","PRKAR2B",0.220937201279419,0.178818458747308,0.136662230062116,0.54107207901746,FALSE,FALSE
"ENSG00000005302.19","MSL3",-0.169034592033224,0.0012002751339452,-0.151175133735183,0.0171486157251466,FALSE,FALSE
"ENSG00000005339.15","CREBBP",-0.126036250003916,0.0813113920221736,-0.14066948397635,0.122072425859941,FALSE,FALSE
"ENSG00000005379.17","TSPOAP1",-1.05103776520717,2.78248467212027e-13,-1.08351273123378,4.75118184166232e-10,TRUE,TRUE
"ENSG00000005381.8","MPO",-0.448468117026742,0.0149028791627018,-0.465845154828626,0.0428797212681961,FALSE,FALSE
"ENSG00000005421.9","PON1",-1.38420322955094,8.33810977334068e-10,-1.31532682739908,4.11294074880924e-06,TRUE,TRUE
"ENSG00000005436.14","GCFC2",0.248412920084295,0.000129456068255301,0.215541633222718,0.0083999374051075,FALSE,FALSE
"ENSG00000005448.17","WDR54",-0.296623706576672,0.00595748079205438,-0.339014308333509,0.0116159961483658,FALSE,FALSE
"ENSG00000005469.12","CROT",-0.31501736533943,0.000585365018753106,-0.332712843981674,0.00593222904528675,FALSE,FALSE
"ENSG00000005471.19","ABCB4",-0.0119474179877801,0.961296371149509,-0.161806484849463,0.572789727896955,FALSE,FALSE
"ENSG00000005483.21","KMT2E",-0.11905848718341,0.0613703531089723,-0.192360137015372,0.0103834118476387,FALSE,FALSE
"ENSG00000005486.17","RHBDD2",0.0126141146584467,0.890566674103681,0.0773558986089063,0.461606844913837,FALSE,FALSE
"ENSG00000005513.10","SOX8",-0.96346587613963,1.48140102981542e-06,-0.181062294645907,0.563092978527763,FALSE,FALSE
"ENSG00000005700.15","IBTK",0.0722974127706267,0.328113802291974,0.0366655051721991,0.711666354447505,FALSE,FALSE
"ENSG00000005801.18","ZNF195",0.106372640029051,0.196599116286148,0.0779836701970371,0.462799929311916,FALSE,FALSE
"ENSG00000005810.18","MYCBP2",-0.196592954896044,0.0159647380431719,-0.15169275686957,0.159577452678086,FALSE,FALSE
"ENSG00000005812.11","FBXL3",-0.0594722093200944,0.447893387366265,-0.0864966714503268,0.365276532310451,FALSE,FALSE
"ENSG00000005844.19","ITGAL",-0.459560625424501,0.000421340281779341,-0.41872945557932,0.0111007111861898,FALSE,FALSE
"ENSG00000005882.12","PDK2",-0.25587911694482,0.00266734903458981,-0.254350105412187,0.00911135447037737,FALSE,FALSE
"ENSG00000005884.18","ITGA3",-0.300458732590722,0.0378727852965455,-0.187722634835913,0.34286191303491,FALSE,FALSE
"ENSG00000005889.16","ZFX",-0.104966295577239,0.128438411745536,-0.0135120115147989,0.878703813897787,FALSE,FALSE
"ENSG00000005893.16","LAMP2",-0.173178625713844,0.0372316868629183,-0.107855792351885,0.347641157710799,FALSE,FALSE
"ENSG00000005961.19","ITGA2B",-0.756440934849237,0.000189641792086168,-0.0930042259720927,0.770596041146692,FALSE,FALSE
"ENSG00000005981.13","ASB4",-0.100287615354684,0.728911703498622,0.925403335184298,0.00641971162203251,FALSE,FALSE
"ENSG00000006007.12","GDE1",-0.128803710926168,0.137684401901642,-0.0620996249510982,0.618015567695268,FALSE,FALSE
"ENSG00000006015.18","REX1BD",0.31340312884138,0.00158754632504651,0.321494370352696,0.00689009911432412,FALSE,FALSE
"ENSG00000006016.11","CRLF1",0.541522961472348,0.116252967721157,0.404091395289633,0.37282174940528,FALSE,FALSE
"ENSG00000006025.12","OSBPL7",0.0460663377072542,0.741264074505983,0.138570053836948,0.399216341718816,FALSE,FALSE
"ENSG00000006042.12","TMEM98",-0.40898773637088,0.00127521132908388,-0.371539987803766,0.0218033082066473,FALSE,FALSE
"ENSG00000006047.13","YBX2",0.695398816075735,0.00940684542125317,0.770792998272594,0.0195040752391437,FALSE,FALSE
"ENSG00000006062.17","MAP3K14",-0.336949287252697,0.000765393354104162,-0.288578770853343,0.0270562698184464,FALSE,FALSE
"ENSG00000006071.15","ABCC8",1.21934295803711,3.67462133531765e-05,0.75305964189467,0.0461455380180066,TRUE,FALSE
"ENSG00000006118.15","TMEM132A",-0.19264523985182,0.199382374276018,-0.255074368035542,0.164364240961379,FALSE,FALSE
"ENSG00000006125.18","AP2B1",-0.0134980187419075,0.882994858109453,0.00235827242908965,0.985073860494822,FALSE,FALSE
"ENSG00000006128.12","TAC1",2.62642257222599,1.48471328297881e-05,2.49630794571416,NA,TRUE,FALSE
"ENSG00000006194.10","ZNF263",0.0437716780245587,0.435876651168543,0.0258136707793854,0.740323737510308,FALSE,FALSE
"ENSG00000006210.7","CX3CL1",-1.56053493633666,7.373800599732e-21,-1.30698505097898,5.8536386647773e-10,TRUE,TRUE
"ENSG00000006282.21","SPATA20",0.2294656245654,0.013900460327585,0.323046331294354,0.00370838538987075,FALSE,FALSE
"ENSG00000006283.18","CACNA1G",-1.05817082791233,6.15200669873682e-07,-0.182950244622354,0.610055210154342,TRUE,FALSE
"ENSG00000006327.14","TNFRSF12A",-0.170981024400773,0.27553595873532,-0.0918883130305943,0.6768362463212,FALSE,FALSE
"ENSG00000006377.11","DLX6",0.609042501876928,0.140698269101592,0.749982956163608,0.147565247455701,FALSE,FALSE
"ENSG00000006432.15","MAP3K9",-0.0953996384533464,0.408098590436869,-0.125950266696071,0.381372854554042,FALSE,FALSE
"ENSG00000006451.8","RALA",-0.0219130962843268,0.796692309921316,-0.0506804490809216,0.636106972854262,FALSE,FALSE
"ENSG00000006453.14","BAIAP2L1",0.402592731062178,4.21034650170218e-05,0.411708348290279,0.00117417662978558,FALSE,FALSE
"ENSG00000006459.11","KDM7A",-0.285826345496725,6.87607453347521e-05,-0.271441954486865,0.00337170715259234,FALSE,FALSE
"ENSG00000006468.14","ETV1",-0.917535388534792,2.29901387506851e-10,-0.865845351619479,1.02539726902768e-06,FALSE,FALSE
"ENSG00000006530.18","AGK",0.100585794744335,0.0915978267152276,0.0802500538543159,0.308928600474975,FALSE,FALSE
"ENSG00000006534.16","ALDH3B1",0.894716090892753,1.28797599934691e-09,0.811134645875144,1.09304333812199e-05,FALSE,FALSE
"ENSG00000006555.11","TTC22",0.328323173963991,0.00443008579472534,0.292689064306539,0.0501550648141078,FALSE,FALSE
"ENSG00000006576.16","PHTF2",-0.148708636067302,0.0908542488454501,-0.210526463766353,0.0531628085876958,FALSE,FALSE
"ENSG00000006606.9","CCL26",0.412513506933811,0.0817786055563105,0.194644133325188,0.559011274455148,FALSE,FALSE
"ENSG00000006607.14","FARP2",-0.00696587185813175,0.938600957447404,-0.0984233585347782,0.276551291298355,FALSE,FALSE
"ENSG00000006611.17","USH1C",0.153581372967159,0.726659142864895,0.362594252506472,0.485258778016468,FALSE,FALSE
"ENSG00000006625.18","GGCT",0.0445913085348232,0.729460809047562,0.16516211015787,0.238379584252877,FALSE,FALSE
"ENSG00000006634.8","DBF4",0.246885401158346,0.0251512460307397,0.22034076200698,0.108790883355978,FALSE,FALSE
"ENSG00000006638.13","TBXA2R",-0.129960453672265,0.259134484241732,-0.101949682205345,0.502871550014089,FALSE,FALSE
"ENSG00000006652.15","IFRD1",0.468872056872424,1.72906280485982e-05,0.513745712560157,0.00018536218944857,FALSE,FALSE
"ENSG00000006695.12","COX10",0.357106413293021,1.94723443242963e-10,0.361223410423303,9.51076743222591e-08,FALSE,FALSE
"ENSG00000006704.11","GTF2IRD1",0.000376773799424254,0.996971497711733,0.055053756183823,0.646205121692508,FALSE,FALSE
"ENSG00000006712.15","PAF1",0.110877341398327,0.0962588123562907,0.0645432394573132,0.47864845277842,FALSE,FALSE
"ENSG00000006715.16","VPS41",-0.120630158121193,0.0646320752194387,-0.0997995280588467,0.23837298189749,FALSE,FALSE
"ENSG00000006740.17","ARHGAP44",-0.210451543593861,0.178461292421826,-0.251664899811576,0.200200480790725,FALSE,FALSE
"ENSG00000006744.19","ELAC2",0.313502402295476,4.98821312993011e-09,0.328157583769428,1.62243332486482e-06,FALSE,FALSE
"ENSG00000006747.15","SCIN",-0.0478702933500451,0.860411248507859,0.0312889666908384,0.933115416181831,FALSE,FALSE
"ENSG00000006756.16","ARSD",0.00336761829027334,0.982152972364164,0.180653348002294,0.195145975776042,FALSE,FALSE
"ENSG00000006757.12","PNPLA4",0.0482351034162848,0.683927889895437,0.197906326405122,0.109058255397991,FALSE,FALSE
"ENSG00000006788.14","MYH13",-0.984167778413206,8.32199022624273e-05,-0.372525958214572,0.312881579949361,FALSE,FALSE
"ENSG00000006831.10","ADIPOR2",0.272463748390517,0.000768136043461607,0.164187466459024,0.114095216082862,FALSE,FALSE
"ENSG00000006837.12","CDKL3",0.00335516392857372,0.978517196787365,0.0306651192726909,0.844046881414534,FALSE,FALSE
"ENSG00000007001.13","UPP2",-0.391270105238585,0.0660533365938122,-0.12220206561443,0.686048179721577,FALSE,FALSE
"ENSG00000007038.11","PRSS21",0.168243440927835,0.627973147542192,0.230674041891566,0.599290432693173,FALSE,FALSE
"ENSG00000007047.15","MARK4",0.0582013030142992,0.44959524904924,0.00611650613975382,0.957101391249091,FALSE,FALSE
"ENSG00000007062.12","PROM1",-0.377451816681648,0.240776500027268,-0.833596889358151,0.0264971133707897,FALSE,FALSE
"ENSG00000007080.11","CCDC124",0.227885874869912,0.00441991600373071,0.290817063725981,0.00242407385336074,FALSE,FALSE
"ENSG00000007129.18","CEACAM21",-0.843734201680711,3.06471842338666e-09,-0.685286343354404,4.34810422359102e-05,FALSE,FALSE
"ENSG00000007168.14","PAFAH1B1",0.151300842214833,0.00285402100513933,0.114283634071577,0.0646879756473556,FALSE,FALSE
"ENSG00000007171.18","NOS2",-0.123604878306558,0.58259991791346,0.827065653398365,0.00296629315792487,FALSE,FALSE
"ENSG00000007174.18","DNAH9",-2.22237251729018,5.62847305990725e-13,-2.29929788245984,2.28544480499038e-09,TRUE,TRUE
"ENSG00000007202.15","KIAA0100",0.100478159786916,0.18688077945815,0.0637929739826161,0.528876153773751,FALSE,FALSE
"ENSG00000007216.15","SLC13A2",-2.09389972439788,1.88497406334445e-07,-0.175185063487669,0.802626929827188,TRUE,FALSE
"ENSG00000007237.19","GAS7",-0.721568612471767,5.41205927894582e-10,-0.703984389469009,9.97093711085924e-07,FALSE,FALSE
"ENSG00000007255.10","TRAPPC6A",0.293403413577192,0.00477860986698665,0.243745706766136,0.0601956915852743,FALSE,FALSE
"ENSG00000007264.15","MATK",-0.335722270054374,0.0183602643172228,-0.379596086014345,0.0340918824192425,FALSE,FALSE
"ENSG00000007306.15","CEACAM7",-0.419790292906478,0.176070452540926,-0.306803651514217,0.470904160940906,FALSE,FALSE
"ENSG00000007312.13","CD79B",-0.358264152958403,0.0508167229083233,-0.25580383268794,0.241893559932168,FALSE,FALSE
"ENSG00000007314.12","SCN4A",0.590238805684409,0.0538579002056211,0.620629233754905,0.110733921190911,FALSE,FALSE
"ENSG00000007341.19","ST7L",0.0424217387672056,0.526538779279274,-0.0124594510403843,0.897556186530712,FALSE,FALSE
"ENSG00000007350.17","TKTL1",-1.11486558940582,0.00166713295240977,0.293390624444484,0.539904344331975,TRUE,FALSE
"ENSG00000007372.24","PAX6",-0.139970546268084,0.749558445780068,-1.85263826414644,0.000269728364607767,FALSE,TRUE
"ENSG00000007376.8","RPUSD1",0.288093040761631,0.00099101173042568,0.361314851329633,0.000875200465589721,FALSE,FALSE
"ENSG00000007384.15","RHBDF1",-0.231973443666955,0.0121964273549333,-0.156953857212714,0.209066302437755,FALSE,FALSE
"ENSG00000007392.17","LUC7L",-0.0263730279624339,0.814841931703264,-0.0476424966431921,0.736051978670591,FALSE,FALSE
"ENSG00000007402.12","CACNA2D2",0.740494885910383,0.00237249049889812,0.752646546908488,0.0135602338155481,FALSE,FALSE
"ENSG00000007516.14","BAIAP3",-0.355968260521452,0.0400040494059452,-0.345749063928231,0.130736253941981,FALSE,FALSE
"ENSG00000007520.4","TSR3",0.0720100214639923,0.322076578122821,0.129598383915827,0.134794268954125,FALSE,FALSE
"ENSG00000007541.17","PIGQ",0.0143650032243352,0.89636218218567,0.0861300054207949,0.491767847118581,FALSE,FALSE
"ENSG00000007545.16","CRAMP1",-0.0450113882131777,0.602204420519628,-0.099270000621788,0.337667301270207,FALSE,FALSE
"ENSG00000007866.22","TEAD3",0.00420521042199245,0.967442373550935,-0.0489816697238234,0.684140453613309,FALSE,FALSE
"ENSG00000007908.16","SELE",-0.190062504914974,0.413944232756182,-0.388737049310804,0.15941329283351,FALSE,FALSE
"ENSG00000007923.16","DNAJC11",0.0310443152690773,0.657873842756965,0.031695974964987,0.710123644983408,FALSE,FALSE
"ENSG00000007933.13","FMO3",-0.742807952630627,5.80867390011804e-07,-0.385478035424949,0.0543784831629511,FALSE,FALSE
"ENSG00000007944.15","MYLIP",0.0464997804947438,0.672797109333948,0.0723680058179594,0.600705701536898,FALSE,FALSE
"ENSG00000007952.18","NOX1",-0.274382163337907,0.0640322226897045,-0.235895239037883,0.260584944220662,FALSE,FALSE
"ENSG00000007968.7","E2F2",0.394236085657544,0.0039558776281674,0.417022123240072,0.0124083285911349,FALSE,FALSE
"ENSG00000008018.9","PSMB1",0.188701218378321,0.0164310894451754,0.149866998995737,0.140607138463355,FALSE,FALSE
"ENSG00000008056.14","SYN1",0.278109887474843,0.128580445660333,0.258477388957895,0.250792591529712,FALSE,FALSE
"ENSG00000008083.14","JARID2",0.173734844017369,0.0427084600646882,0.0722129780443025,0.532138711332065,FALSE,FALSE
"ENSG00000008086.13","CDKL5",-0.12315239471864,0.254484175465599,-0.163273918935956,0.234622816031546,FALSE,FALSE
"ENSG00000008118.10","CAMK1G",-0.373901003970991,0.00160437348149072,-0.384745714479312,0.0101912593483875,FALSE,FALSE
"ENSG00000008128.23","CDK11A",0.0549155950608504,0.673779379787303,-0.0213647538539862,0.909375565409802,FALSE,FALSE
"ENSG00000008130.15","NADK",0.239933861711065,0.00028681229699435,0.25192843186262,0.00208607984569219,FALSE,FALSE
"ENSG00000008196.13","TFAP2B",0.2293077061687,0.664578623723594,-0.567772993286896,0.409355545069907,FALSE,FALSE
"ENSG00000008197.5","TFAP2D",-1.80437401084355,0.000175200446453382,-1.99301086756833,0.00101802670408259,TRUE,TRUE
"ENSG00000008226.20","DLEC1",-1.34343770653289,7.28804628675464e-10,-1.49311601187584,2.2907484167205e-08,TRUE,TRUE
"ENSG00000008256.16","CYTH3",-1.0405779855293,4.27777092946675e-21,-0.933596141688705,1.6960409371473e-12,TRUE,FALSE
"ENSG00000008277.14","ADAM22",-0.244497578488987,0.0730998091357926,-0.410114806443374,0.012283512480836,FALSE,FALSE
"ENSG00000008282.9","SYPL1",0.129291155659214,0.0991041223737399,0.133415061207829,0.19639850166948,FALSE,FALSE
"ENSG00000008283.16","CYB561",0.163921819306511,0.0447309227471904,0.19813930430385,0.0490564104273981,FALSE,FALSE
"ENSG00000008294.21","SPAG9",-0.247685028813465,0.00268030254239618,-0.294710854420343,0.0032878340120192,FALSE,FALSE
"ENSG00000008300.17","CELSR3",-0.0876892816271307,0.66744685926543,-0.288029786790591,0.214135925530081,FALSE,FALSE
"ENSG00000008311.15","AASS",-0.188398210909325,0.234962969433332,-0.246979567950137,0.199500632420401,FALSE,FALSE
"ENSG00000008323.15","PLEKHG6",0.0753630820259478,0.673244073488063,0.0298257326743043,0.904654763526188,FALSE,FALSE
"ENSG00000008324.12","SS18L2",0.0790958701798458,0.346032167897516,0.0980215081668218,0.336614054031467,FALSE,FALSE
"ENSG00000008382.16","MPND",-0.278816346991953,0.00016825841602343,-0.253702505330134,0.00663916074667017,FALSE,FALSE
"ENSG00000008394.13","MGST1",0.986262687149441,4.70949715321976e-16,0.911680820859505,1.38473873633122e-09,FALSE,FALSE
"ENSG00000008405.12","CRY1",0.14776626915167,0.0567894052321807,0.145267509380786,0.141279654128354,FALSE,FALSE
"ENSG00000008438.5","PGLYRP1",0.090080401057719,0.711763834312059,-0.0203122332899534,0.95407018776214,FALSE,FALSE
"ENSG00000008441.18","NFIX",-0.520494678620914,0.000215646608757117,-0.425508088601242,0.0149069189895119,FALSE,FALSE
"ENSG00000008513.16","ST3GAL1",-0.183400160167507,0.229685553911154,-0.0951143944621466,0.647089862316193,FALSE,FALSE
"ENSG00000008516.17","MMP25",0.297333115422823,0.0325660214992377,0.20100555549994,0.286335336254525,FALSE,FALSE
"ENSG00000008517.18","IL32",-0.117330722704603,0.441505303276873,-0.0689137454118705,0.736144723584221,FALSE,FALSE
