"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name","gene_type","ensembl_clean","ENTREZID"
4421.63698567521,-0.170981024400773,0.127086946135483,-1.34538620684532,0.178500547206179,0.27553595873532,"ENSG00000006327.14","TNFRSF12A","protein_coding","ENSG00000006327","51330"
50.5197304100044,0.609042501876928,0.344604443579816,1.76736694266064,0.0771667954000841,0.140698269101592,"ENSG00000006377.11","DLX6","protein_coding","ENSG00000006377","1750"
1360.66066700758,-0.0953996384533464,0.0910900943156113,-1.04731078796343,0.294956262141548,0.408098590436869,"ENSG00000006432.15","MAP3K9","protein_coding","ENSG00000006432","4293"
3811.24198624808,-0.0219130962843268,0.0616367416853525,-0.35552003050697,0.722200041603236,0.796692309921316,"ENSG00000006451.8","RALA","protein_coding","ENSG00000006451","5898"
3571.1828265238,0.402592731062178,0.0885521067397946,4.54639359676868,5.45729390308798e-06,4.21034650170218e-05,"ENSG00000006453.14","BAIAP2L1","protein_coding","ENSG00000006453","55971"
1871.23709280573,-0.285826345496725,0.0645738230168735,-4.4263500617276,9.58409457461603e-06,6.87607453347521e-05,"ENSG00000006459.11","KDM7A","protein_coding","ENSG00000006459","80853"
1958.58984102904,-0.917535388534792,0.133419622490128,-6.87706479309432,6.10983261329431e-12,2.29901387506851e-10,"ENSG00000006468.14","ETV1","protein_coding","ENSG00000006468","2115"
1370.7180796367,0.100585794744335,0.0502697383120844,2.00092139171042,0.0454008618687977,0.0915978267152276,"ENSG00000006530.18","AGK","protein_coding","ENSG00000006530","55750"
6379.1335607716,0.894716090892753,0.13560641898215,6.59788893186924,4.17053506738418e-11,1.28797599934691e-09,"ENSG00000006534.16","ALDH3B1","protein_coding","ENSG00000006534","221"
970.445902321319,0.328323173963991,0.101520334541262,3.23406316032722,0.00122042462670417,0.00443008579472534,"ENSG00000006555.11","TTC22","protein_coding","ENSG00000006555","55001"
1720.44052414441,-0.148708636067302,0.074170173086844,-2.00496547167528,0.0449667384546494,0.0908542488454501,"ENSG00000006576.16","PHTF2","protein_coding","ENSG00000006576","57157"
29.0781990337122,0.412513506933811,0.20038610774656,2.05859334049015,0.0395332112517987,0.0817786055563105,"ENSG00000006606.9","CCL26","protein_coding","ENSG00000006606","10344"
1736.82724582278,-0.00696587185813175,0.0634194008034744,-0.109838184686067,0.912537707240603,0.938600957447404,"ENSG00000006607.14","FARP2","protein_coding","ENSG00000006607","9855"
291.465368479207,0.153581372967159,0.323579327468433,0.474632833218129,0.63504869963967,0.726659142864895,"ENSG00000006611.17","USH1C","protein_coding","ENSG00000006611","10083"
1398.02978273789,0.0445913085348232,0.0948784815322013,0.469983370462027,0.638366898595763,0.729460809047562,"ENSG00000006625.18","GGCT","protein_coding","ENSG00000006625","79017"
700.973540902261,0.246885401158346,0.0952794738514244,2.59117091204062,0.00956499748319162,0.0251512460307397,"ENSG00000006634.8","DBF4","protein_coding","ENSG00000006634","10926"
136.382124404799,-0.129960453672265,0.0937679238562221,-1.38597985673159,0.165753054367668,0.259134484241732,"ENSG00000006638.13","TBXA2R","protein_coding","ENSG00000006638","6915"
495.715792727342,0.468872056872424,0.0985567572322413,4.75738112778572,1.96120675208442e-06,1.72906280485982e-05,"ENSG00000006652.15","IFRD1","protein_coding","ENSG00000006652","3475"
720.921823259665,0.357106413293021,0.0517303324693024,6.90323058536177,5.08330158382685e-12,1.94723443242963e-10,"ENSG00000006695.12","COX10","protein_coding","ENSG00000006695","1352"
1708.18202914907,0.000376773799424254,0.0712844421736862,0.00528549832102545,0.995782802129133,0.996971497711733,"ENSG00000006704.11","GTF2IRD1","protein_coding","ENSG00000006704","9569"
3297.5908350907,0.110877341398327,0.0561083038956176,1.97613069189545,0.0481399770997746,0.0962588123562907,"ENSG00000006712.15","PAF1","protein_coding","ENSG00000006712","54623"
3620.14810669395,-0.120630158121193,0.0554697076398797,-2.1747033336528,0.0296523549263792,0.0646320752194387,"ENSG00000006715.16","VPS41","protein_coding","ENSG00000006715","27072"
882.502965830473,-0.210451543593861,0.12945773092552,-1.62563905677397,0.104026461514368,0.178461292421826,"ENSG00000006740.17","ARHGAP44","protein_coding","ENSG00000006740","9912"
